"N","totTime","genTime","vectTime"
200,0.351393938064575,0.351234197616577,9.01222229003906e-05
200,0.370373010635376,0.370213985443115,9.10758972167969e-05
200,0.33522891998291,0.320723056793213,0.0144000053405762
200,0.413344144821167,0.413192987442017,8.17775726318359e-05
200,0.38260293006897,0.382452964782715,8.29696655273438e-05
200,0.713434934616089,0.713257074356079,9.17911529541016e-05
200,0.762910127639771,0.762752056121826,8.70227813720703e-05
200,0.341665029525757,0.341508865356445,8.89301300048828e-05
200,0.32873010635376,0.32857084274292,9.10758972167969e-05
200,0.346811056137085,0.346620082855225,9.20295715332031e-05
200,0.313052892684937,0.312899827957153,8.67843627929688e-05
200,0.30544900894165,0.305291891098022,8.79764556884766e-05
200,0.320035934448242,0.319882154464722,8.41617584228516e-05
200,0.326680898666382,0.3265221118927,8.70227813720703e-05
200,0.288022041320801,0.287865877151489,8.70227813720703e-05
200,0.300869941711426,0.300704956054688,9.41753387451172e-05
200,0.303514957427979,0.303354978561401,9.01222229003906e-05
200,0.311568021774292,0.311398983001709,9.79900360107422e-05
200,0.283881902694702,0.283730030059814,8.60691070556641e-05
200,0.360592126846313,0.36043906211853,8.48770141601562e-05
200,0.301702976226807,0.301546096801758,9.01222229003906e-05
200,0.308307886123657,0.308151960372925,8.89301300048828e-05
200,0.319828987121582,0.319629907608032,9.39369201660156e-05
200,0.299316883087158,0.299156188964844,9.01222229003906e-05
200,0.294909954071045,0.294754981994629,8.79764556884766e-05
200,0.32115912437439,0.321007013320923,8.60691070556641e-05
200,0.309777975082397,0.309624910354614,8.392333984375e-05
200,0.309809923171997,0.30965518951416,8.79764556884766e-05
200,0.314195156097412,0.314039945602417,8.70227813720703e-05
200,0.259261846542358,0.259108066558838,8.67843627929688e-05
200,0.2711501121521,0.270992040634155,9.20295715332031e-05
200,0.300200939178467,0.300016164779663,0.000102996826171875
200,0.320408821105957,0.320247173309326,9.29832458496094e-05
250,0.617800951004028,0.617630958557129,9.98973846435547e-05
250,0.603979825973511,0.603799104690552,0.000101089477539062
250,0.609992980957031,0.609832048416138,9.20295715332031e-05
250,0.62775993347168,0.627593994140625,9.60826873779297e-05
250,0.635044097900391,0.634872913360596,9.89437103271484e-05
250,0.654550075531006,0.654377937316895,0.000101089477539062
250,0.599079132080078,0.598915100097656,9.51290130615234e-05
250,0.634294986724854,0.63412618637085,9.89437103271484e-05
250,0.611631870269775,0.611457109451294,0.000102043151855469
250,0.616004943847656,0.615818023681641,0.000114202499389648
250,0.640463829040527,0.640292167663574,0.000102996826171875
250,0.610069990158081,0.609907865524292,9.20295715332031e-05
250,0.653262138366699,0.653091907501221,9.89437103271484e-05
250,0.593403100967407,0.593232870101929,0.000102996826171875
250,0.600902080535889,0.600741863250732,9.01222229003906e-05
250,0.630776166915894,0.630613088607788,9.51290130615234e-05
250,0.611450910568237,0.611279964447021,0.000102043151855469
250,0.627095222473145,0.626923084259033,0.000101089477539062
250,0.59331488609314,0.593148946762085,9.70363616943359e-05
250,0.599698066711426,0.599535942077637,9.29832458496094e-05
250,0.580281972885132,0.580115795135498,9.70363616943359e-05
250,0.628665924072266,0.628502130508423,9.60826873779297e-05
250,0.570943117141724,0.570770025253296,0.000102043151855469
250,0.637778043746948,0.637560844421387,0.000107049942016602
250,0.691843032836914,0.691673994064331,9.67979431152344e-05
250,0.655524015426636,0.655355930328369,9.89437103271484e-05
250,0.664485931396484,0.664318799972534,9.89437103271484e-05
250,0.600934028625488,0.600758075714111,0.000104904174804688
250,0.599461078643799,0.599297046661377,9.51290130615234e-05
250,0.635174989700317,0.63501501083374,9.20295715332031e-05
250,0.635662794113159,0.635501146316528,9.48905944824219e-05
250,0.650774002075195,0.650613069534302,9.29832458496094e-05
250,0.818695068359375,0.818367004394531,0.000176906585693359
250,0.757657051086426,0.757465124130249,9.01222229003906e-05
250,0.675892114639282,0.675726890563965,9.29832458496094e-05
250,0.719290018081665,0.719131946563721,9.01222229003906e-05
250,0.591231107711792,0.591068983078003,9.20295715332031e-05
250,0.580729007720947,0.580546855926514,9.58442687988281e-05
250,0.627533912658691,0.627369165420532,9.60826873779297e-05
250,0.598657846450806,0.598489999771118,9.79900360107422e-05
250,0.598484992980957,0.598321914672852,9.39369201660156e-05
250,0.597795009613037,0.597635984420776,9.10758972167969e-05
250,0.636142015457153,0.635977029800415,9.41753387451172e-05
250,0.650923013687134,0.650759935379028,9.39369201660156e-05
250,0.65378999710083,0.65362811088562,9.39369201660156e-05
250,0.563337087631226,0.563172101974487,9.67979431152344e-05
250,0.645412921905518,0.64525294303894,9.39369201660156e-05
250,0.601664066314697,0.601499080657959,9.79900360107422e-05
250,0.627165079116821,0.627002000808716,9.29832458496094e-05
250,0.669660091400146,0.669486999511719,9.89437103271484e-05
300,1.19576406478882,1.19559288024902,0.000102996826171875
300,1.0962700843811,1.09609699249268,0.000102996826171875
300,1.13260698318481,1.13242697715759,0.000111103057861328
300,1.21237206459045,1.21220302581787,9.98973846435547e-05
300,1.12659811973572,1.12642598152161,0.000104904174804688
300,1.0984308719635,1.09825801849365,0.000100851058959961
300,1.11118578910828,1.11100697517395,0.000108957290649414
300,1.15600800514221,1.155837059021,0.000102996826171875
300,1.10646986961365,1.10629391670227,0.000105857849121094
300,1.1796190738678,1.17943096160889,0.000116825103759766
300,1.22448587417603,1.22431206703186,0.000102996826171875
300,1.15719413757324,1.15701293945312,0.000112056732177734
300,1.07879686355591,1.07862401008606,0.000102043151855469
300,1.19462585449219,1.19445109367371,0.000106096267700195
300,1.12114691734314,1.12096905708313,0.000106096267700195
300,1.09566783905029,1.09549808502197,0.000102043151855469
300,1.18358898162842,1.18342590332031,9.60826873779297e-05
300,1.15584897994995,1.15567398071289,0.000105142593383789
300,1.13579487800598,1.13562393188477,9.89437103271484e-05
300,1.12436103820801,1.12418603897095,0.000106096267700195
300,1.17722487449646,1.17704701423645,0.000107049942016602
300,1.11229801177979,1.11211705207825,0.000109195709228516
300,1.20844721794128,1.20827198028564,0.000104904174804688
300,1.29911088943481,1.29893898963928,0.000103950500488281
300,1.19722986221313,1.19706010818481,0.000102043151855469
300,1.53316688537598,1.53299403190613,0.000102996826171875
300,1.22535014152527,1.22514390945435,0.000133037567138672
300,1.20223689079285,1.20206499099731,0.000102996826171875
300,1.23789286613464,1.23772716522217,9.79900360107422e-05
300,1.18754601478577,1.1873779296875,9.98973846435547e-05
300,1.11658596992493,1.11641001701355,0.000105142593383789
300,1.12991905212402,1.12974977493286,9.79900360107422e-05
300,1.08638787269592,1.08621716499329,9.98973846435547e-05
300,1.24714517593384,1.24697303771973,0.000101804733276367
300,1.1070830821991,1.10689997673035,0.00010991096496582
300,1.14339113235474,1.14321684837341,0.000105142593383789
300,1.08234810829163,1.08218288421631,9.67979431152344e-05
300,1.10628604888916,1.10610795021057,0.000108003616333008
300,1.12270021438599,1.12252402305603,0.000102043151855469
300,1.10724210739136,1.1070659160614,0.000105857849121094
300,1.18218183517456,1.18200993537903,0.000101089477539062
300,1.09980320930481,1.09962916374207,0.000103950500488281
300,1.11461210250854,1.11443901062012,0.000105142593383789
300,1.13697504997253,1.13680291175842,0.000102043151855469
300,1.21390891075134,1.21373605728149,0.000102996826171875
300,1.08669400215149,1.08651995658875,0.000105142593383789
300,1.1419620513916,1.14179420471191,0.000101089477539062
300,1.16481614112854,1.1646409034729,0.000103950500488281
300,1.20527791976929,1.20510601997375,0.000101089477539062
300,1.2736759185791,1.27350115776062,0.000102996826171875
350,1.98551893234253,1.98534083366394,0.00010991096496582
350,1.80513906478882,1.80496001243591,0.000112056732177734
350,1.96153593063354,1.96135306358337,0.000112056732177734
350,1.97772789001465,1.97755002975464,0.000108957290649414
350,1.89628791809082,1.89611196517944,0.000106096267700195
350,1.86883115768433,1.86865592002869,0.0001068115234375
350,1.83591389656067,1.83573698997498,0.000106096267700195
350,1.85389995574951,1.85372400283813,0.000106096267700195
350,1.8724148273468,1.87223196029663,0.000112056732177734
350,1.7993061542511,1.79912805557251,0.000108003616333008
350,1.88993096351624,1.88975596427917,0.000105142593383789
350,1.81239986419678,1.81222605705261,0.000104904174804688
350,1.96177005767822,1.96159696578979,0.000103950500488281
350,1.96615600585938,1.96598100662231,0.000103950500488281
350,1.96852588653564,1.96834683418274,0.000107049942016602
350,1.72733783721924,1.72713112831116,0.000128984451293945
350,1.82508897781372,1.82491302490234,0.000106096267700195
350,1.88399505615234,1.88381791114807,0.000106096267700195
350,2.27817702293396,2.27799105644226,0.000115871429443359
350,2.30272006988525,2.30252909660339,0.000113964080810547
350,2.07200193405151,2.07181596755981,0.000114917755126953
350,1.93775296211243,1.93757486343384,0.00010991096496582
350,1.90451407432556,1.90433502197266,0.000109195709228516
350,1.95366096496582,1.95348310470581,0.000109195709228516
350,1.92068290710449,1.92049908638,0.000113010406494141
350,1.77059888839722,1.77041411399841,0.000113964080810547
350,1.81186819076538,1.8116819858551,0.000117063522338867
350,1.80263900756836,1.80245804786682,0.000110864639282227
350,1.94063186645508,1.94045305252075,0.000110149383544922
350,1.57906603813171,1.57889199256897,0.000105857849121094
350,1.87204194068909,1.87185978889465,0.000112056732177734
350,1.949059009552,1.94887804985046,0.000110149383544922
350,1.77908706665039,1.77890396118164,0.000112056732177734
350,1.901447057724,1.90126991271973,0.000107049942016602
350,1.88901305198669,1.88883209228516,0.000107049942016602
350,1.93048310279846,1.93030500411987,0.000108003616333008
350,1.98224401473999,1.98206377029419,0.000108957290649414
350,1.90875887870789,1.90858602523804,0.000104904174804688
350,2.00409483909607,2.00391101837158,0.000112056732177734
350,1.85603404045105,1.85585808753967,0.000105857849121094
350,1.89120221138,1.89102792739868,0.000104904174804688
350,1.81507706642151,1.81489491462708,0.000112056732177734
350,2.0454580783844,2.04526805877686,0.000113964080810547
350,1.91864895820618,1.91845798492432,0.000107049942016602
350,1.85222697257996,1.85204911231995,0.000107049942016602
350,1.93107509613037,1.93089890480042,0.000102996826171875
350,1.66342616081238,1.66325211524963,0.000107049942016602
350,2.09032106399536,2.09014105796814,0.000110149383544922
350,1.82207107543945,1.82189202308655,0.000112056732177734
350,1.82369613647461,1.82352209091187,0.000105857849121094
400,3.0368959903717,3.03671407699585,0.000111818313598633
400,2.86695694923401,2.86676692962646,0.000119924545288086
400,3.13245987892151,3.13227605819702,0.000114917755126953
400,2.91642117500305,2.91623497009277,0.000114917755126953
400,2.97202110290527,2.97183799743652,0.000114917755126953
400,3.10587811470032,3.10569500923157,0.000114202499389648
400,3.17187094688416,3.17168498039246,0.000119924545288086
400,2.95542502403259,2.95524191856384,0.000113964080810547
400,3.49463415145874,3.49444699287415,0.000118017196655273
400,3.18953084945679,3.1893470287323,0.000113010406494141
400,3.00433087348938,3.00414705276489,0.000115871429443359
400,3.78655099868774,3.7863609790802,0.000118017196655273
400,3.30894303321838,3.308758020401,0.000114917755126953
400,3.05624198913574,3.05605411529541,0.000119924545288086
400,2.91830205917358,2.91811418533325,0.000118017196655273
400,2.81481885910034,2.81463122367859,0.000120878219604492
400,2.89709711074829,2.89691686630249,0.000111103057861328
400,3.08945107460022,3.089271068573,0.000111103057861328
400,3.09217309951782,3.09198880195618,0.000113964080810547
400,2.94427514076233,2.94408702850342,0.000115871429443359
400,2.98444485664368,2.98425912857056,0.000114202499389648
400,3.02641701698303,3.02623391151428,0.000112771987915039
400,3.01789808273315,3.01770997047424,0.000119209289550781
400,3.06657695770264,3.0663948059082,0.000113010406494141
400,3.47401690483093,3.47382402420044,0.000124931335449219
400,3.02518391609192,3.02499580383301,0.000117063522338867
400,2.84456992149353,2.84437489509583,0.000124931335449219
400,3.11376690864563,3.11357498168945,0.000118017196655273
400,2.82043504714966,2.82023501396179,0.000124216079711914
400,2.88537001609802,2.88518404960632,0.000116109848022461
400,3.03278803825378,3.0326030254364,0.000117063522338867
400,3.00383400917053,3.0036518573761,0.000113010406494141
400,3.21492600440979,3.21474194526672,0.000113010406494141
400,3.01758313179016,3.01739597320557,0.00011897087097168
400,3.10118889808655,3.10099601745605,0.000123023986816406
400,3.39077997207642,3.39058303833008,0.000126123428344727
400,3.11835598945618,3.11816191673279,0.000124931335449219
400,2.90092897415161,2.90073204040527,0.000127077102661133
400,2.99556994438171,2.99537897109985,0.0001220703125
400,3.21359300613403,3.21340894699097,0.000113010406494141
400,2.95246410369873,2.95227885246277,0.000116825103759766
400,3.00393199920654,3.00374507904053,0.000118017196655273
400,2.87889313697815,2.87869191169739,0.000129938125610352
400,3.42943716049194,3.42918086051941,0.000162124633789062
400,3.15744185447693,3.15724515914917,0.000123977661132812
400,2.91065406799316,2.91045808792114,0.000123977661132812
400,3.03533983230591,3.03515195846558,0.000118017196655273
400,3.05162119865417,3.05142498016357,0.000123977661132812
400,3.06552386283875,3.06533098220825,0.000124931335449219
400,3.02686905860901,3.02667880058289,0.000121831893920898
